up1,up2,up3,up4,down1,down2,down3,down4,lock1,lock2,lock3,lock4,actualAngle
586.181884765625,171.253173828125,855.1844482421875,320.00933837890625,711.4429931640625,605.9415283203125,922.9295654296876,713.7305908203125,440.59661865234375,509.206298828125,485.9196166992188,557.5677490234375,75
288.1961364746094,39.08843994140625,581.153076171875,301.6112670898437,627.2542114257812,451.0833740234375,952.8162231445312,709.0966796875,211.04315185546875,459.1765441894531,252.16046142578125,503.7971801757813,45
387.8758544921875,74.78843688964844,692.5125732421875,391.5969848632813,559.238525390625,521.6171264648438,959.605224609375,707.9921264648438,329.4247436523437,426.1145629882813,384.6295166015625,481.821044921875,30
684.6433715820312,130.2374725341797,950.9923706054688,286.854736328125,832.5187377929688,564.2374877929688,1024.9786376953125,682.3587036132812,571.4022827148438,491.4202880859375,615.3269653320312,536.18603515625,75
469.5245971679688,0.0,1007.4235229492188,204.65087890625,651.9554443359375,460.38525390625,803.5345458984375,636.41357421875,212.18765258789065,416.3102111816406,265.3888854980469,470.9877014160156,40
409.8165893554688,63.47821044921875,725.7302856445312,398.5921325683594,590.2807006835938,543.20751953125,1181.0654296875,720.0,370.5865173339844,433.410888671875,419.3788146972656,484.418701171875,30
489.3006896972656,0.0,899.9525146484375,228.68991088867188,573.5090942382812,535.40673828125,862.1478881835938,677.9473876953125,215.97781372070312,362.6389465332031,263.4447937011719,417.0683288574219,90
229.216064453125,0.0,512.017822265625,94.66749572753906,399.7950439453125,379.0057373046875,538.8922729492188,476.04638671875,135.38841247558594,255.3319091796875,178.36241149902344,304.0077514648437,65
650.09423828125,5.488555908203125,1042.9229736328125,260.8754577636719,994.0033569335938,436.6042785644531,1202.4033203125,595.1417236328125,528.4342651367188,419.9955749511719,576.6349487304688,465.1759338378906,45
438.2197570800781,145.47381591796875,828.6116943359375,325.6200561523437,870.7454223632812,586.8533325195312,1280.0,720.0,276.6283874511719,555.041259765625,308.6152648925781,595.64453125,90
823.7734985351562,0.0,1223.4306640625,215.4208221435547,1076.994873046875,514.8463745117188,1273.192626953125,703.2681274414062,664.009765625,382.31927490234375,708.324462890625,428.1629028320313,75
