up1,up2,up3,up4,down1,down2,down3,down4,lock1,lock2,lock3,lock4,actualAngle
885.3924560546875,0.0,1163.3414306640625,139.8111572265625,1170.6011962890625,543.760986328125,1278.7286376953125,720.0,1209.5372314453125,366.3512878417969,1258.6429443359375,421.1150817871094,60
265.24420166015625,12.303192138671877,623.190185546875,265.6713256835937,685.619384765625,372.5950317382813,1103.789794921875,683.5653686523438,151.9051971435547,394.1230773925781,196.6712188720703,442.3512878417969,45
643.256103515625,43.02971649169922,911.64111328125,297.6024475097656,841.463134765625,533.6837768554688,1280.0,716.5494995117188,597.1246948242188,369.2229614257813,640.9855346679688,414.4735107421875,30
86.36573791503906,0.0,449.46142578125,205.69485473632807,0.3936538696289062,498.726806640625,174.09146118164062,623.464111328125,453.3998718261719,451.1537170410156,507.2051086425781,512.77685546875,60
588.7017211914062,0.0,1049.749755859375,179.8937530517578,805.6094970703125,497.461669921875,1175.0194091796875,644.87353515625,431.9320068359375,372.5971984863281,471.9510498046875,420.4537048339844,75
819.5826416015625,120.08502197265624,1223.239990234375,302.8520202636719,971.887451171875,639.3168334960938,1266.344970703125,720.0,650.3463745117188,548.6040649414062,698.5049438476562,598.6056518554688,90
387.9378967285156,0.0,783.937744140625,241.687744140625,692.410400390625,481.8238220214844,892.902587890625,640.2020263671875,274.4140319824219,360.8837890625,329.7821350097656,418.3514404296875,60
541.4586181640625,120.95562744140624,926.1329345703124,345.19580078125,1003.4182739257812,460.4844055175781,1280.0,678.2277221679688,478.1726684570313,470.0638427734375,523.5913696289062,512.74169921875,45
527.1412963867188,23.942413330078125,874.5040893554688,229.30462646484372,829.1354370117188,479.2299499511719,1028.9678955078125,629.5010986328125,421.1782836914063,376.7137145996094,464.7603759765625,422.6219787597656,60
128.65016174316406,0.0,638.2655029296875,289.55242919921875,709.6533203125,463.37445068359375,964.216552734375,694.7643432617188,0.0,478.3850708007813,50.10825729370117,581.8855590820312,45
205.3492126464844,0.0,721.51806640625,192.2972412109375,492.7334289550781,439.749755859375,640.3680419921875,623.5341796875,147.83267211914062,341.0235290527344,217.60595703125,409.8425598144531,45
424.069580078125,0.0,966.52783203125,185.81573486328125,635.212890625,475.4724426269531,972.318115234375,617.4783325195312,229.3171539306641,336.6998596191406,269.6311340332031,385.5422668457031,75
635.2955322265625,0.0,1002.6884765625,193.36936950683597,789.306884765625,509.80029296875,1044.287353515625,627.0595703125,414.4031066894531,331.1101379394531,463.7331237792969,382.3846130371094,80
560.8419189453125,95.9306640625,909.00830078125,376.3820190429688,1029.9527587890625,452.3465576171875,1264.2591552734375,674.5465087890625,501.1425476074219,471.8227233886719,543.3590087890625,514.8764038085938,45
